"cate_rmse","cate_coverage","cate_interval_length","ate_rmse","ate_coverage","ate_interval_length","gamma1_sig","gamma2_sig","gamma3_sig","gamma4_sig","gamma5_sig"
3.44722631316171,0.09,1.86803354623388,2.90690440350533,0,0.925090061041095,0,1,0,1,1
2.81023032175122,0.182,1.86418152784567,2.31183879355616,0,0.888492526297679,0,1,0,0,1
3.23629288641108,0.134,1.83289981945321,2.6711653218713,0,0.958992424433326,0,1,0,1,1
3.44124637914391,0.112,1.84452559968493,2.92724503635275,0,1.01240066751674,0,1,0,1,1
2.72866058607521,0.182,1.85613108217191,2.19194558590131,0,0.904249628564003,0,1,0,0,1
3.20463793137119,0.178,2.09613126751363,2.65897750731539,0,1.02224490608819,0,1,0,0,1
3.23334896779761,0.134,1.80348426653077,2.72785797759781,0,0.892058610644729,0,1,0,1,1
2.80929330160953,0.134,1.71348011355012,2.26145112375783,0,0.961260805552695,0,1,0,1,1
2.84940685212915,0.15,1.78552814364094,2.36184926586806,0,0.918867928690032,0,1,0,1,1
3.16930997909696,0.106,1.76375651680163,2.68524589061123,0,0.883719511469638,0,1,0,1,1
2.76104871244735,0.192,1.9527733024815,2.28609096540419,0,0.937925129809229,0,1,0,0,1
3.27655473942304,0.142,1.81814192132504,2.72190627042079,0,0.964628222111461,0,1,0,1,1
3.13314898049401,0.118,1.76436115123323,2.61065369732334,0,0.949794462579893,0,1,0,1,1
3.78539905856095,0.06,1.72469704796426,3.29817377507929,0,0.917149093053742,0,1,0,1,1
3.42879528108174,0.116,1.82570653155316,2.91787274705334,0,0.98807301896628,0,1,0,1,1
2.92252879578415,0.154,1.80147161222477,2.38624306747484,0,0.898865262967803,0,1,0,1,1
3.27534471459221,0.148,1.81837151872681,2.75925683403733,0,0.884792247489535,0,1,0,1,1
2.93931602008015,0.164,1.90213559784602,2.41865864608531,0,0.921531612664982,0,1,0,0,1
3.14034936879698,0.134,1.73243075975514,2.57344049380493,0,0.977014393261604,0,1,0,1,1
2.91861805188215,0.154,1.91204535753709,2.38397018457896,0,0.960461137295631,0,1,0,1,1
2.76355126625998,0.222,1.93222822856808,2.24123675611591,0,0.874980383936484,0,1,0,1,1
3.32597458567117,0.096,1.71629076050673,2.86782614135276,0,0.934377200156703,0,1,0,0,1
2.8281585195022,0.146,1.83085298116913,2.36357733493363,0,0.910591882232578,0,1,0,1,1
3.60792524923068,0.104,1.7958067702953,3.10647764861915,0,0.941413816853991,0,1,0,1,1
2.76430151225227,0.156,1.89342751204276,2.27561665413024,0,0.956676997114795,0,1,0,1,1
2.90558758527468,0.188,1.85699456347005,2.36218052571851,0,0.916443193767115,0,1,0,1,1
2.39743194809577,0.208,1.82825087206868,1.88954393171689,0,0.849539361177357,0,1,0,1,1
3.39401932323744,0.168,1.96241410510932,2.85823909888294,0,1.0239345573923,0,1,0,1,1
3.14583284161249,0.102,1.89372397022879,2.68987129717765,0,0.96793532795511,0,1,0,1,1
3.51171939322162,0.118,2.00890754053588,2.98344444846034,0,1.03432592979905,0,1,1,1,1
2.85201796391985,0.156,1.7072804136148,2.27968217637124,0,0.896939039977498,0,1,0,1,1
3.07602096261447,0.14,1.74885698792195,2.56157393039246,0,0.956316060803717,0,1,0,0,1
3.09578100373908,0.14,1.85413737895328,2.52737408141212,0,0.978965590151573,0,1,0,1,1
3.1480640887712,0.176,1.84836963272716,2.57212190265363,0,0.963619293465229,0,1,0,1,1
3.1402408687572,0.086,1.7668930755894,2.67108106335474,0,0.933902705824299,0,1,0,1,1
3.11577817816411,0.146,1.88290783997001,2.61033485181045,0,0.966016081878943,0,1,0,1,1
2.88953594541962,0.122,1.73305553226087,2.41796095594844,0,0.90656258087987,0,1,0,1,1
2.54839797733799,0.196,1.84191831487098,2.02238884927036,0,1.00801923328905,0,1,0,0,1
3.34321658269345,0.098,1.68724323541127,2.84887906980816,0,0.902496157346251,0,1,0,1,1
3.09373035178975,0.128,1.79406277398564,2.54600564548876,0,0.944243642471099,0,1,0,1,1
2.93987406901691,0.18,2.05692448601149,2.44075297470306,0,0.969026667723317,0,1,0,1,1
3.18416574840382,0.126,1.81168237101422,2.66838933099588,0,0.944758492061477,0,0,0,0,1
3.24787998828319,0.126,1.73166005153317,2.68691287553047,0,0.905452042121762,0,1,0,1,1
2.88819536978107,0.162,1.76687881087917,2.40130518913168,0,0.926209711879842,0,1,0,0,1
3.18816713388084,0.18,1.85160693282642,2.62839450434798,0,0.947143719893682,0,1,0,0,1
3.14668195465569,0.132,1.83116203194965,2.62779895285434,0,0.997896564662299,0,1,0,0,1
3.1231535601695,0.126,1.74123414625458,2.60131086090249,0,0.86406854238214,0,1,0,1,1
3.19476507551462,0.142,1.94531605971896,2.67178468968542,0,0.964484501944663,0,1,0,0,1
3.67716301956588,0.058,1.62760619352102,3.16414557471012,0,0.839610482373759,0,1,0,1,1
3.25300960880116,0.15,1.86481896514928,2.72620975529195,0,0.945345352652676,0,1,0,1,1
